smiles,dipole,homo_lumo,electrons,energy,mask_1,mask_2,mask_3,mask_4
CCn1nc(Cc2ccc(-c3ccccc3)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,5.275,8.311,248.0,-69.13477,1,1,1,1
CN1C(=O)NC(=O)[C@@]12Cc1ccc(NC(=O)CN3C(=O)C(C)(C)OC3c3ccccc3)cc1C2,6.938,8.386,176.0,-168.2659,1,1,1,1
CC1(C)Oc2ccc(-c3cc(Cl)cnc3F)cc2C2(COC(N)=N2)C12COC2,5.081,8.141,146.0,-82.38152,1,1,1,1
COc1ccc(-c2ccc(CCCNc3ccc(CN4CCCCC4)cc3)nn2)cc1,3.346,7.367000000000001,162.0,43.06433,1,1,1,1
O=C(c1ccc2ncccc2c1)N1CCC(N2CCC(Cc3ccc(Cl)c(Cl)c3)[C@H](CO)C2)CC1,2.985,8.118,184.0,-43.59538,1,1,1,1
CO/N=C(\C)c1ncn2c1COc1c(CCN3CCN(c4cccc5nc(C)ccc45)CC3)cccc1-2,2.443,7.997000000000001,190.0,74.16014,1,1,1,1
CC(c1ccc(-c2cn(C)c(=O)cc2CO)cc1)C(N)C(=O)N1CCC(F)C1,2.735,8.505999999999998,150.0,-147.73491,1,1,1,1
COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(-n4ccnc4)nc3n2)cc1CO,6.076,7.754999999999999,164.0,7.13831,1,1,1,1
Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,3.77,7.726999999999999,140.0,-1.75829,1,1,1,1
N#Cc1ccc(Cn2cncc2CN(CCCNC(=O)OCc2ccccc2)C2CCN(Cc3cccc(Cl)c3)C2=O)cc1,6.779,8.123,226.0,-17.6982,1,1,1,1
O=S(=O)(c1ccc(C(F)(F)F)cc1)N1CCC(CN2CCC(c3noc4cc(F)ccc34)CC2)CC1,5.78,7.505000000000001,194.0,-225.23034,1,1,1,1
COc1cc(C(F)(F)F)cc(COCC2(c3ccc(F)cc3)CCN(C)CC2)n1,1.626,7.839,158.0,-242.51262,1,1,1,1
COc1ccc([C@H]2CN(CCc3ccc(OC)c(OC)c3)C[C@@H]2CC(=O)NCc2cccc(Cl)c2)cc1,7.387,7.631,196.0,-110.06634,1,1,1,1
Cc1nccn1-c1ccc(-c2cn(CC(=O)Nc3cccc(Cl)c3Cl)nn2)cc1,6.167,8.025,146.0,81.02927,1,1,1,1
CCCCNC(=O)C1c2ccccc2C(=O)N1CC(C)c1ccc(Cl)cc1,2.114,8.787,142.0,-69.22156,1,1,1,1
CCN(CC)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,3.14,7.74,160.0,-7.38032,1,1,1,1
O=C(N[C@H]1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)C(F)(F)F,5.681,7.574,174.0,-121.39942,1,1,1,1
c1ccc(-c2cccc3nc(-c4cccnc4)nc(NCc4ccccn4)c23)cc1,3.346,7.713,144.0,146.70886,1,1,1,1
COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@]23OCc2cc(F)c(F)cc23)C2CC2)c2ccccc2c1,4.942,8.197,200.0,-139.72352,1,1,1,1
COC1COCCC1N[C@@H]1C[C@H]2CN(c3nccs3)C[C@@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,4.169,7.850999999999999,206.0,-215.20413,1,1,1,1
Cc1nc2ccccc2n1C1C[C@H]2CC[C@H](C1)N2CCC1(c2cccc(F)c2)CCN(C(=O)c2cc(NS(=O)(=O)C(C)C)c(F)cc2F)CC1,,,,,0,0,0,0
O=C(NCc1ccc(F)cc1)N(c1ccc(Br)cc1)C1CCN(CCO)CC1,3.903,8.794,150.0,-84.3138,1,1,1,1
COc1cc(-n2ccnc(CCCc3ccccc3)c2=O)ccc1OCCN1CCCC1,4.844,7.857000000000001,168.0,-47.3489,1,1,1,1
O=C(NC1CC1)c1ccc(OCCCC2CC2CCCC2CCN(c3ncc(Cl)cn3)CC2)cc1F,6.976,8.18,194.0,-65.63169,1,1,1,1
Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C)nnn4-5)CC3)cccc2n1,5.196,7.346,168.0,94.23336,1,1,1,1
CN(CCN1CCN(c2cccc(Cl)c2)C1=O)Cc1cc2ccccc2s1,4.893,7.97,140.0,21.03426,1,1,1,1
O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2cc(F)c(F)cc2o1,4.506,7.361000000000001,166.0,-197.56722,1,1,1,1
CCN(CC)C(=O)CN1Cc2c(nc(C)c(CN)c2-c2ccc(Cl)cc2Cl)C1=O,3.127,8.368,154.0,-57.75736,1,1,1,1
O=S(=O)(c1ccc2c(c1)CCNCC2)N1CC(Oc2ccccc2Cl)C1,2.72,8.881,138.0,-60.09001,1,1,1,1
COCCc1ccc(Cl)c(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)nc2)C2CC2)c1,6.36,8.734,230.0,-120.25394,1,1,1,1
O=C(Cc1cc(Nc2ncnc3cc(OCCCN4CCCC4CO)ccc23)[nH]n1)Nc1cccc(F)c1F,8.738,8.117,204.0,-104.01542,1,1,1,1
CCN1CCN(c2cc3[nH]c(C(=O)C4(C)CCC(NC(=O)OC)CC4)nc3cc2C)CC1,5.178,7.7010000000000005,174.0,-99.16706,1,1,1,1
NC(=O)c1c(F)ccc(OCc2nc3ncc(Cl)cc3s2)c1F,2.512,7.976000000000001,118.0,-87.37492,1,1,1,1
CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccccc1,4.229,8.377,130.0,-79.43885,1,1,1,1
Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC2CCC2)cc1C1CCNCC1,4.939,7.599,208.0,-55.08836,1,1,1,1
CN(C)Cc1ccccc1Oc1ccc(Cl)c(Cl)c1,2.867,8.472999999999999,100.0,-6.18854,1,1,1,1
COCCCc1cc(CN(C(=O)C2CNCCC2c2ccn(C)c(=O)c2)C2CC2)cc(-c2ccccc2)c1,0.945,8.555,200.0,-58.47356,1,1,1,1
Nc1ncnc(Nc2ccc(Oc3ccc(Cl)cc3)cc2)n1,0.369,8.243,110.0,49.41895,1,1,1,1
CC(=O)c1ccc(NC(=O)NS(=O)(=O)c2ccc(OCCCN3CCCC3)cc2)cc1,6.598,8.424000000000001,166.0,-169.31777,1,1,1,1
Cc1ccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,8.187,8.34,184.0,-140.62048,1,1,1,1
Fc1cnn(Cc2c(F)ccc3c2CCC3c2ncc[nH]2)c1,5.763,9.033,112.0,12.9463,1,1,1,1
Oc1ccc(OCCN2CC[C@](O)(Cc3ccccc3)[C@H](O)C2)cc1,2.253,8.466,134.0,-135.57076,1,1,1,1
CS(=O)(=O)Nc1ccc(C(=O)C2CCN(CCc3ccccc3)CC2)cc1,4.999,8.738,144.0,-88.65043,1,1,1,1
COc1cc(CC(C)N2CCN(CCc3ccc4c(c3C)COC4=O)CC2)ccc1C#N,8.208,7.863,168.0,-60.2169,1,1,1,1
c1ccc2sc(Oc3ccc(CN4CCCCC4)cc3)nc2c1,1.609,8.031,118.0,35.63545,1,1,1,1
CNS(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,4.81,7.760999999999999,142.0,8.3874,1,1,1,1
CC#Cc1cncc(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C(CCC)O3)c1,3.471,8.200999999999999,154.0,15.80344,1,1,1,1
N#Cc1ccc(-c2cnc3nc(N4CCC(N5CCCCC5)CC4)sc3c2)cc1,8.984,7.555999999999999,148.0,109.60172,1,1,1,1
O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NS(=O)(=O)c1ccc(F)cc1,5.538,7.840000000000001,192.0,-263.28021,1,1,1,1
O=c1[nH]nc2c3cc(-c4ccccc4)c(-c4ccc(CN5CCC(c6nnc(-c7ccccn7)[nH]6)CC5)cc4)nc3ccn12,7.885,7.625,216.0,175.93466,1,1,1,1
CC(C(=O)N[C@]1(c2ccccc2)CC[C@@H](N2CCC3(CC2)CCC(C)(C)O3)CC1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,6.994,7.470000000000001,236.0,-403.80345,1,1,1,1
O=C(CNC(=O)c1cccc(C(F)(F)F)c1)N[C@@H]1CCN([C@H]2CC[C@@](O)(c3cccnn3)CC2)C1,1.364,8.04,188.0,-225.18703,1,1,1,1
COc1ccc(/C=C/C(=O)N2CCN(c3ccc(C(=O)Nc4ccccc4N)cc3)CC2)cc1,4.469,7.531999999999999,174.0,-26.98827,1,1,1,1
CC1CCCN1CCc1ccc(-c2ccc(S(=O)(=O)NCC3CC3)cc2)cc1,5.034,8.088000000000001,150.0,-30.91041,1,1,1,1
O/N=C(\c1ccc(CN2CCC3(CC2)OCc2cc(F)ncc23)cc1)c1ccc(F)c(F)c1,5.0,8.238999999999999,170.0,-95.79934,1,1,1,1
O=C(c1ccccc1Oc1ccccc1)N(c1ccccc1)C1CCNC1,1.405,8.436,136.0,1.19529,1,1,1,1
Oc1c(CN2CCCC2)cc(Nc2ncnc3ccccc23)cc1CN1CCCC1,4.934,7.442000000000001,156.0,29.86551,1,1,1,1
CC(C)(C)CCN1CCC(CNC(=O)c2ccc(Cl)c(Cl)c2)CC1,3.916,7.702999999999999,134.0,-67.05224,1,1,1,1
COc1c(N2CC[NH2+][C@H](C)C2)c(F)cc2c1[N+](C1CC1)=C[C@@H](C(=O)[O-])C2=O,19.136,,,-107.42432,1,0,0,1
COc1cc(OC)cc(C(=O)NCC2(C(=O)O)CCN(Cc3ccc(C(F)(F)F)cc3)CC2)c1,9.83,8.559,184.0,-329.85336,1,1,1,1
CC(C)(C)CN(C(=O)c1cccc(Cl)c1Cl)[C@H]1CCNC1,5.233,8.137,116.0,-56.763,1,1,1,1
CC(C)N(CCOc1ccc(-n2ccc(OCc3ccccc3)cc2=O)cc1)C(C)C,5.014,8.293000000000001,164.0,-64.07805,1,1,1,1
COc1ccc([C@H]2CN(CCc3ccc(OC)c(OC)c3)C[C@@H]2CCNC(=O)c2cccc(Cl)c2)cc1,5.877,7.577999999999999,196.0,-113.81485,1,1,1,1
CC(C)COc1cccc(C=C2SC(O)=NC2=O)c1N1CCC[C@@H](N)C1,4.611,7.54,140.0,-71.60283,1,1,1,1
O=C(NCCCNc1nc2ccccc2[nH]1)c1ccnc(C(F)(F)F)c1,4.676,6.856,136.0,-120.61249,1,1,1,1
N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,4.329,8.129,168.0,-312.15991,1,1,1,1
O[C@@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@H]1CCCC[NH2+]1,16.859,,,-306.54437,1,0,0,1
CN1Cc2cncn2Cc2ccc(C#N)c(c2)Oc2ccc3cccc(c3c2)N2CC[C@H]1C2=O,8.222,7.536,168.0,72.81865,1,1,1,1
c1c(NCCN2CCOCC2)nnn1C12CC3CC(CC(C3)C1)C2,6.269,8.668,132.0,5.17333,1,1,1,1
Cc1ncoc1-c1nnc(SCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)n1C,6.662,8.049,170.0,-76.55411,1,1,1,1
C[S+](=N)([O-])c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,3.378,7.962999999999999,112.0,-22.57983,1,1,1,1
Cc1nc(C(=O)N[C@@H]2CC(C)(C)Oc3nc(-c4ccc(Cl)cc4Cl)c(-c4ccc(Cl)cc4)cc32)n[nH]1,7.929,8.254,184.0,-2.91532,1,1,1,1
O=C1COc2ccc(CNC34CCC(C[C@]5(O)Cn6c(=O)c(F)cc7ncc(F)c5c76)(CC3)OC4)nc2N1,3.869,7.553,198.0,-203.25208,1,1,1,1
CC(=O)Nc1ccc(S(=O)(=O)Nc2ccccc2C(=O)c2ccccc2)cc1,9.029,7.9910000000000005,142.0,-92.81182,1,1,1,1
O=C(CO)N1CCc2nc(-c3ccc(OC4CC(N5CCCCC5)C4)cc3)sc2C1,6.645,7.837999999999999,160.0,-64.55622,1,1,1,1
Cc1n[nH]c(=O)cc1-c1ccc(OC2CCN(C3CCC3)CC2)cc1,4.868,8.232,132.0,-20.15102,1,1,1,1
CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4cccc(F)c4)cc23)CC[C@]1(C)N,3.387,7.949999999999999,152.0,-21.57037,1,1,1,1
O=C1COc2ccc(CNC34CCC(CC5(O)Cn6c(=O)ccc7ncc(Cl)c5c76)(CC3)OC4)nc2N1,6.044,7.728999999999999,192.0,-130.06361,1,1,1,1
CC(=O)c1ccc(NC(=O)NS(=O)(=O)c2ccc(OCCCN3CCCCC3)cc2)cc1,12.736,8.208,172.0,-169.32667,1,1,1,1
CCCCOc1ccc(C(=O)NC2COc3cccc(N4CCN(C)CC4)c3C2)cc1,4.992,8.463000000000001,166.0,-83.84212,1,1,1,1
CN(CCCN)C(=O)N1CC(c2cc(F)ccc2F)=C[C@H]1c1ccccc1,1.814,8.336,142.0,-73.93358,1,1,1,1
O=C(Cc1ccc(C(F)(F)F)cc1C(F)(F)F)NC1N=C(c2ccccc2)c2ccccc2N(CC(F)(F)F)C1=O,5.111,8.540000000000001,216.0,-462.40708,1,1,1,1
C[C@H]1CN(C(=O)[C@H]2CN(C(C)(C)C)C[C@@H]2c2ccc(F)cc2F)C[C@@H](C)[C@]1(O)c1c(F)cccc1F,4.636,8.327,196.0,-265.64207,1,1,1,1
CC(C)OC(=O)N1CCC(Oc2ncnc3c2cnn3-c2ccc(S(C)(=O)=O)cc2F)CC1,6.141,8.017,176.0,-161.06983,1,1,1,1
NC(=O)c1ccsc1-c1cccc(OC(=O)NCCCCCCc2ccccc2)c1,6.3,8.488,156.0,-82.52493,1,1,1,1
CC1CCN(CCCOc2ccc(=O)n(-c3ccc(F)c(Cl)c3)n2)CC1,6.259,7.609,140.0,-72.48495,1,1,1,1
C[C@@H](c1ccc(-c2cccc(-c3noc(O)n3)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,1.724,8.188,198.0,-235.00547,1,1,1,1
Cn1c(SCCCN2CC3CCN(c4ccc(C(F)(F)F)cc4)C3C2)nnc1N1CCOCC1,8.651,8.146,186.0,-115.2243,1,1,1,1
O=C(O)[C@]12C[C@H]1CN(C1CC[C@]3(Cc4ccccc4Cc4ccccc43)C1)C2,2.642,9.274000000000001,144.0,-27.03961,1,1,1,1
CCOC(=O)C1=C(CN2CCOC(CC(=O)O)C2)NC(c2nccs2)=NC1c1ccc(F)cc1Br,5.065,7.614000000000001,186.0,-169.62092,1,1,1,1
O=C1c2cccc3c2[C@@H](CCC3)CN1[C@@H]1CN2CCC1CC2,6.095,8.392000000000001,116.0,-24.85894,1,1,1,1
Fc1cccc(-c2nc3cnn(Cc4ccc(-c5ccc(C(F)(F)F)cc5C(F)(F)F)nc4)cc-3n2)c1F,9.266,7.488000000000001,194.0,-220.92974,1,1,1,1
O=C(c1ccccn1)[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1cccc(C(F)(F)F)c1)C2,7.442,7.382000000000001,210.0,-163.07943,1,1,1,1
Cc1cc(Cl)cnc1C(=O)Nc1ccc2c(c1)C1(COC(N)=N1)C1(CC1)CO2,3.279,7.205,144.0,-32.99595,1,1,1,1
O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3cnccn3)no2)CC1,1.934,7.749999999999999,148.0,74.80013,1,1,1,1
Cc1noc(C(=Cc2cccc(-n3cc(C(=O)Nc4c(Cl)cncc4Cl)c(=O)c4cccnc43)c2)c2ccc(S(C)(=O)=O)cc2)n1,3.446,8.158,230.0,-13.46002,1,1,1,1
C=CCOCC1CCC(N2CC(NC(=O)CNc3nn(C)c4ccc(C(F)(F)F)cc34)C2)CC1,5.417,7.7909999999999995,186.0,-161.30918,1,1,1,1
CC(C)(C)CCN1CCC(CNC(=O)C2(c3ccc(F)cc3)CCCCC2)CC1,2.954,8.454,162.0,-122.577,1,1,1,1
NC(=O)c1nn(CC(=O)N2[C@H](C(=O)Nc3cccc(Br)n3)C[C@H]3C[C@H]32)c2ccccc12,4.373,8.353000000000002,158.0,8.92,1,1,1,1
O=C(CCCCCCNc1ncnc2ccc(F)cc12)NO,4.453,7.969000000000001,118.0,-69.897,1,1,1,1
COc1ccccc1-c1ccc(OCCCN2CCCCC2)cc1,0.86,8.392000000000001,128.0,-42.26111,1,1,1,1
Nc1nccn2c([C@H]3CN(C4CCOCC4)CCO3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3F)c12,5.188,7.379,220.0,-192.15657,1,1,1,1
OCC1CCCN(CCCC2CCCc3ccc(OCc4ccc(-c5ccccc5F)cn4)cc32)C1,4.092,8.146999999999998,190.0,-93.95782,1,1,1,1
CC(C)(C)NC(=O)c1c[nH]c2ncc(-c3n[nH]c4c(C(C)(C)O)cccc34)nc12,3.53,7.664999999999999,150.0,-0.52761,1,1,1,1
COc1cc(/C=C2\CCCN3C2=NOC3(CO)c2ccc(F)cc2)ccc1-n1cnc(C)c1,2.361,7.989999999999999,170.0,-33.57576,1,1,1,1
Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4sccc34)CC1)CCCC2F,4.358,7.404,158.0,-26.45243,1,1,1,1
COc1cc(-c2cn(CC(=O)N3CCC(c4nc5ccccc5o4)CC3)nn2)ccc1-n1cnc(C)c1,7.624,7.711,188.0,45.99619,1,1,1,1
O=C(O)c1ccc(CN2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,5.265,8.172,172.0,-105.22777,1,1,1,1
O=C(NC1CCN(C2CCc3c2ccc2c3OCO2)CC1)c1cc(=O)c2cc(F)ccc2o1,4.789,7.729,170.0,-162.36163,1,1,1,1
Nc1nc2cc3c(cc2s1)CCNCC3,1.731,7.776999999999999,78.0,43.41288,1,1,1,1
COc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)C(C(C)C)=N2)cc1,4.646,8.045,146.0,84.78305,1,1,1,1
CN(C)c1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,5.428,7.774000000000001,194.0,-83.39639,1,1,1,1
CCN(CC)CCOc1ccc(-n2ccc(OCc3ccccc3)cc2=O)cc1,6.699,8.301,152.0,-58.898,1,1,1,1
CC(c1cscn1)c1c(CCN(C)C)sc2ccccc12,1.81,7.819,110.0,60.28348,1,1,1,1
CC(C)(C)COc1ccc2c(c1)[C@]1(COC(N)=N1)c1cc(-c3cncc(F)c3)ccc1O2,4.272,7.787000000000001,164.0,-77.06751,1,1,1,1
O=C(c1cccc(Cl)c1Cl)N(C1CCCC1)C1CCNC1,4.847,8.375,114.0,-45.99907,1,1,1,1
O=C1COc2ccc(CNC3CCN(CCn4c(=O)ccc5ncc(Oc6ccon6)cc54)CC3)nc2N1,6.012,7.620000000000001,196.0,-35.34251,1,1,1,1
O=C1COc2ccc(CNC3CCN(CCN4C(=O)COc5ccc(-n6cnnn6)cc54)CC3)nc2N1,5.959,7.867,192.0,-15.60026,1,1,1,1
COCCCc1cc(CN(C(=O)C2CNCCC2c2ccn(C)c(=O)c2)C2CC2)c2ncccc2c1,9.128,7.856000000000001,190.0,-46.45728,1,1,1,1
CN1CCC(COCc2cc(C(F)(F)F)cc(C3(F)CC3)n2)(c2ccc(F)cc2)CC1,2.606,7.4110000000000005,168.0,-225.79724,1,1,1,1
O=C(NCc1ccc(F)cc1)N(c1ccc(Cl)cc1)C1CCN(CCO)CC1,4.771,8.939,150.0,-96.23458,1,1,1,1
CN(C)C(=O)c1cccc(-c2ncccc2CC(c2ccnc(N)n2)c2cccnc2F)c1,4.16,8.603,166.0,27.055,1,1,1,1
Cc1cc(F)ccc1C=Cc1ccc(S(=O)(=O)c2ccccc2F)cn1,5.496,8.358,132.0,-84.24029,1,1,1,1
Clc1ccccc1-c1ncccc1CC(c1cccnc1)c1cccnc1,1.927,9.222,132.0,96.89258,1,1,1,1
O=C([C@H]1CNCC[C@@]12OCc1cc(F)c(F)cc12)N(Cc1cccc(C(F)(F)F)c1Cl)C1CC1,3.9,8.252,182.0,-273.48145,1,1,1,1
COCCOc1ccc(C2CN(NS(C)(=O)=O)C(=O)N2CCc2ccc(OC)cc2)cc1,6.059,8.524999999999999,174.0,-186.15554,1,1,1,1
Nc1cc(CNC(=O)c2ccc(Oc3ccc(OCc4cccc(F)c4)cc3)nc2)ccn1,2.298,8.2,166.0,-54.12294,1,1,1,1
NC1=NC2(CO1)c1cc(-c3cccnc3F)ccc1OCC21CC1,4.72,8.33,122.0,-23.64723,1,1,1,1
COc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,3.911,8.025,188.0,-126.59331,1,1,1,1
COc1ccc([C@H]2CN(CCc3ccc(OC)c(OC)c3)C[C@@H]2CC(=O)Nc2cccc(Cl)c2)cc1,2.874,8.455,190.0,-115.88898,1,1,1,1
CN([C@H]1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)[C@@H](C#N)C1)C1(C)COC1,6.489,8.327,164.0,24.05399,1,1,1,1
Cc1ccccc1C1CCN(C[C@@H]2CCc3c(C)cccc3[C@@H](O)C2)CC1,2.433,9.186,144.0,-31.3215,1,1,1,1
COC(=O)C1(CNC(=O)c2cc(Cl)cc(Cl)c2)CCN(Cc2cccc(OC)c2)CC1,3.639,7.805,166.0,-141.91242,1,1,1,1
Cc1ccc([C@H]2CC[C@@H](N3CC(NC(=O)CNc4nn(C)c5ccc(C(F)(F)F)cc45)C3)CC2)cn1,5.483,7.735,192.0,-108.29635,1,1,1,1
Cc1nc2ccc(F)cc2c(=O)n1-c1ccc(OCCCN2CCCC2)cc1,5.111,8.197,146.0,-72.61843,1,1,1,1
CCOC(=O)C1=C(CN2CCOCC2)NC(n2ncnn2)=NC1c1ccc(F)cc1Br,4.906,8.229999999999999,164.0,-22.4837,1,1,1,1
Cc1c(O)ccc2c1C(=O)N(Cc1ccccc1-c1ccccc1)C2C(=O)NC(C)(C)C,3.942,8.584,164.0,-81.74778,1,1,1,1
COc1cc(C=Cc2nc3ccccc3c(=O)n2-c2ccccc2)ccc1-n1cnc(C)c1,2.819,7.589,162.0,58.77163,1,1,1,1
CSc1nc(-c2ccccc2Cl)c2c(n1)N(c1c(Cl)cccc1Cl)C(=O)NC2,3.106,7.6080000000000005,142.0,25.60081,1,1,1,1
CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCOc5ccccc5)c4)n[nH]c2-3)CC1=O,6.513,7.712,180.0,114.29123,1,1,1,1
COc1ccc2ncc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,8.135,7.6610000000000005,174.0,-68.83072,1,1,1,1
CN(CCN1CCN(c2cccc(C(F)(F)F)c2)C1=O)CC12CCC(CC1)C2(C)C,4.683,8.397,166.0,-188.08888,1,1,1,1
CCOc1cc(N)c(Cl)cc1C(=O)NCC1C[N+](Cc2ccc(F)cc2)CCO1,6.2,8.502,156.0,-144.78102,1,1,1,1
CC(=O)N(C)C1CCC([C@H](C(=O)N(C)C)[C@H](N)C(=O)N2CC[C@H](F)C2)CC1.Cl,4.909,7.807,162.0,-165.84034,1,1,1,1
C[n+]1c(C#Cc2ccc(-c3ccccc3)cc2)cccc1C#Cc1ccc(-c2ccccc2)cc1,1.6,,,231.42115,1,0,0,1
CC(C)C1CCC(N2CC(NC(=O)CNc3n[nH]c4ccc(C(F)(F)F)cc34)C2)CC1,3.965,7.902,170.0,-149.90333,1,1,1,1
Cc1occc1-c1nc(N)c(OC[C@@H](N)Cc2c[nH]c3ccccc23)cc1-c1cnc2[nH]nc(C)c2n1,6.403,7.532000000000001,186.0,94.2264,1,1,1,1
Cc1nc2ccccc2c(=O)n1-c1ccc(OCCCN2CCCC2C)cc1,4.359,8.367,146.0,-32.42123,1,1,1,1
COc1cc2nc([C@@H](CNC(=O)c3c(Cl)cc(-n4cnc(C)n4)cc3Cl)c3cccc(F)c3)[nH]c2cc1Cl,3.101,7.214,194.0,-13.35099,1,1,1,1
CN(CCCOc1ccc([N+](=O)[O-])cc1)CCc1ccc([N+](=O)[O-])cc1,9.14,8.379,138.0,-13.85394,1,1,1,1
CN1Cc2ccccc2C(c2ccc(F)cc2F)N=C1CCc1ccc(NS(C)(=O)=O)cc1,6.531,8.327,172.0,-95.1065,1,1,1,1
COc1ncccc1C(=O)N1CC[C@H]([NH2+]Cc2cncn2Cc2ccc(C#N)cc2)C1=O,1.856,,,4.32055,1,0,0,1
NC[C@H]1CC[C@]2(CC1)OO[C@]1(O2)C2CC3CC(C2)CC1C3,2.839,10.193999999999999,118.0,-101.83175,1,1,1,1
N#Cc1cccc(-c2cc(F)ccc2CC(c2cccnc2)c2cccnc2)c1,4.106,8.868,140.0,80.83306,1,1,1,1
COc1cccnc1C(=O)N1CCN(c2ccc(NC(=O)C(C)(C)c3ccccc3)cc2Cl)CC1,9.831,8.020999999999999,182.0,-49.64473,1,1,1,1
C[C@@H]1CN(CC2(c3ccc(C(N)=O)cc3)CC2)CCN1S(=O)(=O)c1ccc(C(C)(O)C(F)(F)F)cc1,4.911,7.691999999999999,196.0,-278.39044,1,1,1,1
O=[N+]([O-])c1ccc(CCN2CCN(CCc3ccc(-n4cnnn4)cc3)CC2)cc1,9.736,7.817,156.0,122.29979,1,1,1,1
C=CC1CN2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccc(OCCO)cc12,2.099,8.058,138.0,-69.56084,1,1,1,1
O=C1NC(=Cc2ccc(CN3CCCC3)cc2)C(=O)N1c1ccc(Oc2ccccc2)cc1,2.243,7.732,166.0,-22.35766,1,1,1,1
CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2cccc(F)c2)cc1,4.533,8.809,142.0,-56.78357,1,1,1,1
CC(C)c1ccccc1C(=O)N(CC1CCCC1)[C@H]1CCNC1,5.687,8.725,126.0,-55.08115,1,1,1,1
OCCN1CCN(c2ccc3nc(-c4ccccc4)c(-c4ccc(CN5CCC(c6nnc(-c7ncccn7)[nH]6)CC5)cc4)nc3n2)CC1,4.658,7.308000000000001,248.0,170.97815,1,1,1,1
C[N+]CCCC12CCC(c3ccccc31)c1ccccc12,2.956,,,65.06355,1,0,0,1
COc1c(N2CC[C@@](C)([C@@H](N)CC#N)C2)ccc2c(=O)c(C(=O)O)cn(C3CC3)c12,8.016,7.9879999999999995,158.0,-79.30657,1,1,1,1
COc1cc(Nc2nn3c(N[C@@H](CO)C(C)C)cc(C4CC4)nc3c2C(N)=O)cc(OC)c1,6.554,7.726999999999999,176.0,-68.28602,1,1,1,1
NCC(O)COc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,3.153,7.5809999999999995,212.0,-174.15256,1,1,1,1
CCO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2CCN(c3cc(C(F)(F)F)ccn3)CC2)(C(C)C)C1,1.5,8.123000000000001,202.0,-277.06689,1,1,1,1
Cn1c(SCCCN2C[C@@H]3C[C@]3(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccnnc1,4.544,7.557,168.0,-14.88945,1,1,1,1
